identifiant GO	définition	occurence	pvalue
GO:0050308	F:sugar-phosphatase activity	{'GO:0000006': 0}	1.0
GO:0050311	F:sulfite reductase (ferredoxin) activity	{'GO:0000006': 0}	1.0
GO:0050355	F:triphosphatase activity	{'GO:0000006': 0}	1.0
GO:0050380	F:undecaprenyl-diphosphatase activity	{'GO:0000006': 0}	1.0
GO:0050385	F:ureidoglycolate lyase activity	{'GO:0000006': 0}	1.0
GO:0050401	F:xylonate dehydratase activity	{'GO:0000006': 0}	1.0
GO:0050418	F:hydroxylamine reductase activity	{'GO:0000006': 0}	1.0
GO:0050427	P:3'-phosphoadenosine 5'-phosphosulfate metabolic process	{'GO:0000006': 0}	1.0
GO:0050440	F:2-methylcitrate synthase activity	{'GO:0000006': 0}	1.0
GO:0050446	F:azobenzene reductase activity	{'GO:0000006': 0}	1.0
GO:0050483	F:IMP 5'-nucleotidase activity	{'GO:0000006': 0}	1.0
GO:0050484	F:GMP 5'-nucleotidase activity	{'GO:0000006': 0}	1.0
GO:0050498	F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with 2-oxoglutarate as one donor, and the other dehydrogenated	{'GO:0000006': 0}	1.0
GO:0050511	F:undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	{'GO:0000006': 0}	1.0
GO:0050515	F:4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	{'GO:0000006': 0}	1.0
GO:0050518	F:2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0050519	F:holo-citrate lyase synthase activity	{'GO:0000006': 0}	1.0
GO:0050526	F:poly(3-hydroxybutyrate) depolymerase activity	{'GO:0000006': 0}	1.0
GO:0050531	F:mannosyl-3-phosphoglycerate phosphatase activity	{'GO:0000006': 0}	1.0
GO:0050568	F:protein-glutamine glutaminase activity	{'GO:0000006': 0}	1.0
GO:0050569	F:glycolaldehyde dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0050570	F:4-hydroxythreonine-4-phosphate dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0050572	F:L-idonate 5-dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0050577	F:GDP-L-fucose synthase activity	{'GO:0000006': 0}	1.0
GO:0050580	F:2,5-didehydrogluconate reductase activity	{'GO:0000006': 0}	1.0
GO:0050626	F:trimethylamine-N-oxide reductase (cytochrome c) activity	{'GO:0000006': 0}	1.0
GO:0050660	F:flavin adenine dinucleotide binding	{'GO:0000006': 0}	1.0
GO:0050661	F:NADP binding	{'GO:0000006': 0}	1.0
GO:0050662	F:coenzyme binding	{'GO:0000006': 0}	1.0
GO:0050667	P:homocysteine metabolic process	{'GO:0000006': 0}	1.0
GO:0050779	P:RNA destabilization	{'GO:0000006': 0}	1.0
GO:0050790	P:regulation of catalytic activity	{'GO:0000006': 0}	1.0
GO:0050821	P:protein stabilization	{'GO:0000006': 0}	1.0
GO:0050896	P:response to stimulus	{'GO:0000006': 0}	1.0
GO:0050897	F:cobalt ion binding	{'GO:0000006': 0}	1.0
GO:0050918	P:positive chemotaxis	{'GO:0000006': 0}	1.0
GO:0050919	P:negative chemotaxis	{'GO:0000006': 0}	1.0
GO:0050920	P:regulation of chemotaxis	{'GO:0000006': 0}	1.0
GO:0050992	P:dimethylallyl diphosphate biosynthetic process	{'GO:0000006': 0}	1.0
GO:0050997	F:quaternary ammonium group binding	{'GO:0000006': 0}	1.0
GO:0051065	F:CTP reductase activity	{'GO:0000006': 0}	1.0
GO:0051073	F:adenosylcobinamide-GDP ribazoletransferase activity	{'GO:0000006': 0}	1.0
GO:0051075	F:S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity	{'GO:0000006': 0}	1.0
GO:0051082	F:unfolded protein binding	{'GO:0000006': 0}	1.0
GO:0051083	P:'de novo' cotranslational protein folding	{'GO:0000006': 0}	1.0
GO:0051085	P:chaperone cofactor-dependent protein refolding	{'GO:0000006': 0}	1.0
GO:0051087	F:chaperone binding	{'GO:0000006': 0}	1.0
GO:0051090	P:regulation of DNA-binding transcription factor activity	{'GO:0000006': 0}	1.0
GO:0051091	P:positive regulation of DNA-binding transcription factor activity	{'GO:0000006': 0}	1.0
GO:0051096	P:positive regulation of helicase activity	{'GO:0000006': 0}	1.0
GO:0051103	P:DNA ligation involved in DNA repair	{'GO:0000006': 0}	1.0
GO:0051108	F:carnitine-CoA ligase activity	{'GO:0000006': 0}	1.0
GO:0051109	F:crotonobetaine-CoA ligase activity	{'GO:0000006': 0}	1.0
GO:0051117	F:ATPase binding	{'GO:0000006': 0}	1.0
GO:0051131	P:chaperone-mediated protein complex assembly	{'GO:0000006': 0}	1.0
GO:0051143	P:propanediol metabolic process	{'GO:0000006': 0}	1.0
GO:0051156	P:glucose 6-phosphate metabolic process	{'GO:0000006': 0}	1.0
GO:0051171	P:regulation of nitrogen compound metabolic process	{'GO:0000006': 0}	1.0
GO:0051188	P:cofactor biosynthetic process	{'GO:0000006': 0}	1.0
GO:0051191	P:prosthetic group biosynthetic process	{'GO:0000006': 0}	1.0
GO:0051192	F:prosthetic group binding	{'GO:0000006': 0}	1.0
GO:0051205	P:protein insertion into membrane	{'GO:0000006': 0}	1.0
GO:0051213	F:dioxygenase activity	{'GO:0000006': 0}	1.0
GO:0051224	P:negative regulation of protein transport	{'GO:0000006': 0}	1.0
GO:0051252	P:regulation of RNA metabolic process	{'GO:0000006': 0}	1.0
GO:0051258	P:protein polymerization	{'GO:0000006': 0}	1.0
GO:0051259	P:protein complex oligomerization	{'GO:0000006': 0}	1.0
GO:0051260	P:protein homooligomerization	{'GO:0000006': 0}	1.0
GO:0051262	P:protein tetramerization	{'GO:0000006': 0}	1.0
GO:0051266	F:sirohydrochlorin ferrochelatase activity	{'GO:0000006': 0}	1.0
GO:0051271	P:negative regulation of cellular component movement	{'GO:0000006': 0}	1.0
GO:0051274	P:beta-glucan biosynthetic process	{'GO:0000006': 0}	1.0
GO:0051276	P:chromosome organization	{'GO:0000006': 0}	1.0
GO:0051286	C:cell tip	{'GO:0000006': 0}	1.0
GO:0051287	F:NAD binding	{'GO:0000006': 0}	1.0
GO:0051289	P:protein homotetramerization	{'GO:0000006': 0}	1.0
GO:0051301	P:cell division	{'GO:0000006': 0}	1.0
GO:0051302	P:regulation of cell division	{'GO:0000006': 0}	1.0
GO:0051304	P:chromosome separation	{'GO:0000006': 0}	1.0
GO:0051345	P:positive regulation of hydrolase activity	{'GO:0000006': 0}	1.0
GO:0051346	P:negative regulation of hydrolase activity	{'GO:0000006': 0}	1.0
GO:0051349	P:positive regulation of lyase activity	{'GO:0000006': 0}	1.0
GO:0051353	P:positive regulation of oxidoreductase activity	{'GO:0000006': 0}	1.0
GO:0051391	P:tRNA acetylation	{'GO:0000006': 0}	1.0
GO:0051392	F:tRNA N-acetyltransferase activity	{'GO:0000006': 0}	1.0
GO:0051409	P:response to nitrosative stress	{'GO:0000006': 0}	1.0
GO:0051410	P:detoxification of nitrogen compound	{'GO:0000006': 0}	1.0
GO:0051452	P:intracellular pH reduction	{'GO:0000006': 0}	1.0
GO:0051453	P:regulation of intracellular pH	{'GO:0000006': 0}	1.0
GO:0051454	P:intracellular pH elevation	{'GO:0000006': 0}	1.0
GO:0051476	P:mannosylglycerate transport	{'GO:0000006': 0}	1.0
GO:0051479	P:mannosylglycerate biosynthetic process	{'GO:0000006': 0}	1.0
GO:0051484	P:isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process	{'GO:0000006': 0}	1.0
GO:0051494	P:negative regulation of cytoskeleton organization	{'GO:0000006': 0}	1.0
GO:0051495	P:positive regulation of cytoskeleton organization	{'GO:0000006': 0}	1.0
GO:0051499	F:D-aminoacyl-tRNA deacylase activity	{'GO:0000006': 0}	1.0
GO:0051500	F:D-tyrosyl-tRNA(Tyr) deacylase activity	{'GO:0000006': 0}	1.0
GO:0051518	P:positive regulation of bipolar cell growth	{'GO:0000006': 0}	1.0
GO:0051536	F:iron-sulfur cluster binding	{'GO:0000006': 0}	1.0
GO:0051537	F:2 iron, 2 sulfur cluster binding	{'GO:0000006': 0}	1.0
GO:0051538	F:3 iron, 4 sulfur cluster binding	{'GO:0000006': 0}	1.0
GO:0051539	F:4 iron, 4 sulfur cluster binding	{'GO:0000006': 0}	1.0
GO:0051540	F:metal cluster binding	{'GO:0000006': 0}	1.0
GO:0051575	F:5'-deoxyribose-5-phosphate lyase activity	{'GO:0000006': 0}	1.0
GO:0051595	P:response to methylglyoxal	{'GO:0000006': 0}	1.0
GO:0051596	P:methylglyoxal catabolic process	{'GO:0000006': 0}	1.0
GO:0051599	P:response to hydrostatic pressure	{'GO:0000006': 0}	1.0
GO:0051603	P:proteolysis involved in cellular protein catabolic process	{'GO:0000006': 0}	1.0
GO:0051604	P:protein maturation	{'GO:0000006': 0}	1.0
GO:0051607	P:defense response to virus	{'GO:0000006': 0}	1.0
GO:0051649	P:establishment of localization in cell	{'GO:0000006': 0}	1.0
GO:0051692	P:cellular oligosaccharide catabolic process	{'GO:0000006': 0}	1.0
GO:0051745	F:4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	{'GO:0000006': 0}	1.0
GO:0051781	P:positive regulation of cell division	{'GO:0000006': 0}	1.0
GO:0051782	P:negative regulation of cell division	{'GO:0000006': 0}	1.0
GO:0051787	F:misfolded protein binding	{'GO:0000006': 0}	1.0
GO:0051864	F:histone demethylase activity (H3-K36 specific)	{'GO:0000006': 0}	1.0
GO:0051870	F:methotrexate binding	{'GO:0000006': 0}	1.0
GO:0051871	F:dihydrofolic acid binding	{'GO:0000006': 0}	1.0
GO:0051903	F:S-(hydroxymethyl)glutathione dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0051908	F:double-stranded DNA 5'-3' exodeoxyribonuclease activity	{'GO:0000006': 0}	1.0
GO:0051920	F:peroxiredoxin activity	{'GO:0000006': 0}	1.0
GO:0051978	F:lysophospholipid:sodium symporter activity	{'GO:0000006': 0}	1.0
GO:0051983	P:regulation of chromosome segregation	{'GO:0000006': 0}	1.0
GO:0051989	F:coproporphyrinogen dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0051991	F:UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	{'GO:0000006': 0}	1.0
GO:0051992	F:UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity	{'GO:0000006': 0}	1.0
GO:0052131	P:positive aerotaxis	{'GO:0000006': 0}	1.0
GO:0052381	F:tRNA dimethylallyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052547	P:regulation of peptidase activity	{'GO:0000006': 0}	1.0
GO:0052589	F:malate dehydrogenase (menaquinone) activity	{'GO:0000006': 0}	1.0
GO:0052590	F:sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	{'GO:0000006': 0}	1.0
GO:0052591	F:sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	{'GO:0000006': 0}	1.0
GO:0052593	F:tryptamine:oxygen oxidoreductase (deaminating) activity	{'GO:0000006': 0}	1.0
GO:0052594	F:aminoacetone:oxygen oxidoreductase(deaminating) activity	{'GO:0000006': 0}	1.0
GO:0052595	F:aliphatic-amine oxidase activity	{'GO:0000006': 0}	1.0
GO:0052596	F:phenethylamine:oxygen oxidoreductase (deaminating) activity	{'GO:0000006': 0}	1.0
GO:0052614	F:uracil oxygenase activity	{'GO:0000006': 0}	1.0
GO:0052621	F:diguanylate cyclase activity	{'GO:0000006': 0}	1.0
GO:0052654	F:L-leucine transaminase activity	{'GO:0000006': 0}	1.0
GO:0052655	F:L-valine transaminase activity	{'GO:0000006': 0}	1.0
GO:0052656	F:L-isoleucine transaminase activity	{'GO:0000006': 0}	1.0
GO:0052657	F:guanine phosphoribosyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052665	F:tRNA (uracil-2'-O-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052666	F:tRNA (cytosine-2'-O-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052673	F:prenol kinase activity	{'GO:0000006': 0}	1.0
GO:0052689	F:carboxylic ester hydrolase activity	{'GO:0000006': 0}	1.0
GO:0052692	F:raffinose alpha-galactosidase activity	{'GO:0000006': 0}	1.0
GO:0052693	F:epoxyqueuosine reductase activity	{'GO:0000006': 0}	1.0
GO:0052717	F:tRNA-specific adenosine-34 deaminase activity	{'GO:0000006': 0}	1.0
GO:0052718	C:tRNA-specific adenosine-34 deaminase complex	{'GO:0000006': 0}	1.0
GO:0052733	F:quinate 3-dehydrogenase (NADP+) activity	{'GO:0000006': 0}	1.0
GO:0052734	F:shikimate 3-dehydrogenase (NAD+) activity	{'GO:0000006': 0}	1.0
GO:0052737	F:pyruvate dehydrogenase (quinone) activity	{'GO:0000006': 0}	1.0
GO:0052739	F:phosphatidylserine 1-acylhydrolase activity	{'GO:0000006': 0}	1.0
GO:0052740	F:1-acyl-2-lysophosphatidylserine acylhydrolase activity	{'GO:0000006': 0}	1.0
GO:0052745	F:inositol phosphate phosphatase activity	{'GO:0000006': 0}	1.0
GO:0052751	F:GDP-mannose hydrolase activity	{'GO:0000006': 0}	1.0
GO:0052777	P:diacetylchitobiose catabolic process	{'GO:0000006': 0}	1.0
GO:0052778	P:diacetylchitobiose metabolic process	{'GO:0000006': 0}	1.0
GO:0052821	F:DNA-7-methyladenine glycosylase activity	{'GO:0000006': 0}	1.0
GO:0052822	F:DNA-3-methylguanine glycosylase activity	{'GO:0000006': 0}	1.0
GO:0052823	F:2-hydroxy-6-oxonona-2,4,7-trienedioate hydrolase activity	{'GO:0000006': 0}	1.0
GO:0052832	F:inositol monophosphate 3-phosphatase activity	{'GO:0000006': 0}	1.0
GO:0052833	F:inositol monophosphate 4-phosphatase activity	{'GO:0000006': 0}	1.0
GO:0052837	P:thiazole biosynthetic process	{'GO:0000006': 0}	1.0
GO:0052851	F:ferric-chelate reductase (NADPH) activity	{'GO:0000006': 0}	1.0
GO:0052855	F:ADP-dependent NAD(P)H-hydrate dehydratase activity	{'GO:0000006': 0}	1.0
GO:0052856	F:NADHX epimerase activity	{'GO:0000006': 0}	1.0
GO:0052857	F:NADPHX epimerase activity	{'GO:0000006': 0}	1.0
GO:0052858	F:peptidyl-lysine acetyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052865	P:1-deoxy-D-xylulose 5-phosphate biosynthetic process	{'GO:0000006': 0}	1.0
GO:0052868	F:protein-lysine lysyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052873	F:FMN reductase (NADPH) activity	{'GO:0000006': 0}	1.0
GO:0052875	F:riboflavin reductase (NADH) activity	{'GO:0000006': 0}	1.0
GO:0052890	F:oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	{'GO:0000006': 0}	1.0
GO:0052906	F:tRNA (guanine(37)-N(1))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052907	F:23S rRNA (adenine(1618)-N(6))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052908	F:16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052911	F:23S rRNA (guanine(745)-N(1))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052913	F:16S rRNA (guanine(966)-N(2))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052914	F:16S rRNA (guanine(1207)-N(2))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052915	F:23S rRNA (guanine(2445)-N(2))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052916	F:23S rRNA (guanine(1835)-N(2))-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052927	F:CTP:tRNA cytidylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052928	F:CTP:3'-cytidine-tRNA cytidylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0052929	F:ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0055052	C:ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	{'GO:0000006': 0}	1.0
GO:0055070	P:copper ion homeostasis	{'GO:0000006': 0}	1.0
GO:0055072	P:iron ion homeostasis	{'GO:0000006': 0}	1.0
GO:0055085	P:transmembrane transport	{'GO:0000006': 0}	1.0
GO:0055086	P:nucleobase-containing small molecule metabolic process	{'GO:0000006': 0}	1.0
GO:0055114	P:oxidation-reduction process	{'GO:0000006': 0}	1.0
GO:0055129	P:L-proline biosynthetic process	{'GO:0000006': 0}	1.0
GO:0055130	P:D-alanine catabolic process	{'GO:0000006': 0}	1.0
GO:0060003	P:copper ion export	{'GO:0000006': 0}	1.0
GO:0060090	F:molecular adaptor activity	{'GO:0000006': 0}	1.0
GO:0060187	C:cell pole	{'GO:0000006': 0}	1.0
GO:0060241	F:lysozyme inhibitor activity	{'GO:0000006': 0}	1.0
GO:0060274	P:maintenance of stationary phase	{'GO:0000006': 0}	1.0
GO:0060326	P:cell chemotaxis	{'GO:0000006': 0}	1.0
GO:0060566	P:positive regulation of DNA-templated transcription, termination	{'GO:0000006': 0}	1.0
GO:0060567	P:negative regulation of DNA-templated transcription, termination	{'GO:0000006': 0}	1.0
GO:0060698	F:endoribonuclease inhibitor activity	{'GO:0000006': 0}	1.0
GO:0060699	P:regulation of endoribonuclease activity	{'GO:0000006': 0}	1.0
GO:0060702	P:negative regulation of endoribonuclease activity	{'GO:0000006': 0}	1.0
GO:0060733	P:regulation of eIF2 alpha phosphorylation by amino acid starvation	{'GO:0000006': 0}	1.0
GO:0061077	P:chaperone-mediated protein folding	{'GO:0000006': 0}	1.0
GO:0061133	F:endopeptidase activator activity	{'GO:0000006': 0}	1.0
GO:0061463	F:O-acetyl-ADP-ribose deacetylase activity	{'GO:0000006': 0}	1.0
GO:0061473	F:murein tripeptide carboxypeptidase activity	{'GO:0000006': 0}	1.0
GO:0061475	P:cytosolic valyl-tRNA aminoacylation	{'GO:0000006': 0}	1.0
GO:0061503	F:tRNA threonylcarbamoyladenosine dehydratase	{'GO:0000006': 0}	1.0
GO:0061504	P:cyclic threonylcarbamoyladenosine biosynthetic process	{'GO:0000006': 0}	1.0
GO:0061522	F:1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity	{'GO:0000006': 0}	1.0
GO:0061593	F:sulfoquinovose isomerase activity	{'GO:0000006': 0}	1.0
GO:0061594	F:6-deoxy-6-sulfofructose kinase activity	{'GO:0000006': 0}	1.0
GO:0061595	F:6-deoxy-6-sulfofructose-1-phosphate aldolase activity	{'GO:0000006': 0}	1.0
GO:0061596	F:3-sulfolactaldehyde reductase activity	{'GO:0000006': 0}	1.0
GO:0061598	F:molybdopterin adenylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0061599	F:molybdopterin molybdotransferase activity	{'GO:0000006': 0}	1.0
GO:0061602	F:molybdenum cofactor cytidylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0061603	F:molybdenum cofactor guanylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0061605	F:molybdopterin-synthase adenylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0061610	P:glycerol to glycerone phosphate metabolic process	{'GO:0000006': 0}	1.0
GO:0061621	P:canonical glycolysis	{'GO:0000006': 0}	1.0
GO:0061634	F:alpha-D-xyloside xylohydrolase	{'GO:0000006': 0}	1.0
GO:0061677	F:2-dehydro-3-deoxy-D-gluconate aldolase activity	{'GO:0000006': 0}	1.0
GO:0061693	F:alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity	{'GO:0000006': 0}	1.0
GO:0061694	C:alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex	{'GO:0000006': 0}	1.0
GO:0061697	F:protein-glutaryllysine deglutarylase activity	{'GO:0000006': 0}	1.0
GO:0061698	P:protein deglutarylation	{'GO:0000006': 0}	1.0
GO:0061710	F:L-threonylcarbamoyladenylate synthase	{'GO:0000006': 0}	1.0
GO:0061711	F:N(6)-L-threonylcarbamoyladenine synthase activity	{'GO:0000006': 0}	1.0
GO:0061720	P:6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde	{'GO:0000006': 0}	1.0
GO:0061733	F:peptide-lysine-N-acetyltransferase activity	{'GO:0000006': 0}	1.0
GO:0061798	F:GTP 3',8'-cyclase activity	{'GO:0000006': 0}	1.0
GO:0061799	F:cyclic pyranopterin monophosphate synthase activity	{'GO:0000006': 0}	1.0
GO:0061818	P:tRNA folding	{'GO:0000006': 0}	1.0
GO:0061928	F:glutathione specific gamma-glutamylcyclotransferase activity	{'GO:0000006': 0}	1.0
GO:0061929	F:gamma-glutamylaminecyclotransferase activity	{'GO:0000006': 0}	1.0
GO:0062192	F:L-rhamnose mutarotase activity	{'GO:0000006': 0}	1.0
GO:0062193	F:D-ribose pyranase activity	{'GO:0000006': 0}	1.0
GO:0065002	P:intracellular protein transmembrane transport	{'GO:0000006': 0}	1.0
GO:0065003	P:protein-containing complex assembly	{'GO:0000006': 0}	1.0
GO:0070006	F:metalloaminopeptidase activity	{'GO:0000006': 0}	1.0
GO:0070008	F:serine-type exopeptidase activity	{'GO:0000006': 0}	1.0
GO:0070011	F:peptidase activity, acting on L-amino acid peptides	{'GO:0000006': 0}	1.0
GO:0070012	F:oligopeptidase activity	{'GO:0000006': 0}	1.0
GO:0070025	F:carbon monoxide binding	{'GO:0000006': 0}	1.0
GO:0070026	F:nitric oxide binding	{'GO:0000006': 0}	1.0
GO:0070038	F:rRNA (pseudouridine-N3-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0070039	F:rRNA (guanosine-2'-O-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0070040	F:rRNA (adenine-C2-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0070041	F:rRNA (uridine-C5-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0070042	F:rRNA (uridine-N3-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0070043	F:rRNA (guanine-N7-)-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0070063	F:RNA polymerase binding	{'GO:0000006': 0}	1.0
GO:0070069	C:cytochrome complex	{'GO:0000006': 0}	1.0
GO:0070084	P:protein initiator methionine removal	{'GO:0000006': 0}	1.0
GO:0070095	F:fructose-6-phosphate binding	{'GO:0000006': 0}	1.0
GO:0070178	P:D-serine metabolic process	{'GO:0000006': 0}	1.0
GO:0070180	F:large ribosomal subunit rRNA binding	{'GO:0000006': 0}	1.0
GO:0070181	F:small ribosomal subunit rRNA binding	{'GO:0000006': 0}	1.0
GO:0070191	F:methionine-R-sulfoxide reductase activity	{'GO:0000006': 0}	1.0
GO:0070204	F:2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity	{'GO:0000006': 0}	1.0
GO:0070205	F:2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity	{'GO:0000006': 0}	1.0
GO:0070206	P:protein trimerization	{'GO:0000006': 0}	1.0
GO:0070207	P:protein homotrimerization	{'GO:0000006': 0}	1.0
GO:0070262	P:peptidyl-serine dephosphorylation	{'GO:0000006': 0}	1.0
GO:0070297	P:regulation of phosphorelay signal transduction system	{'GO:0000006': 0}	1.0
GO:0070298	P:negative regulation of phosphorelay signal transduction system	{'GO:0000006': 0}	1.0
